open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-07-07 10:45:00,63280.0,63284.0,63238.76,63284.0,82.33179,2026-07-07 10:59:59.999,5208339.0872298,17511,47.05592,2976699.2197157,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 11:00:00,63284.0,63284.0,63116.02,63156.71,124.57453,2026-07-07 11:14:59.999,7871423.7908338,29891,61.65209,3895244.8769791,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 11:15:00,63156.71,63234.0,63126.0,63178.77,55.5043,2026-07-07 11:29:59.999,3507135.9713611,18271,29.21309,1845800.9403818,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 11:30:00,63178.77,63265.95,63129.05,63262.36,84.65261,2026-07-07 11:44:59.999,5349430.3393314,28034,54.03514,3414827.2891257,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 11:45:00,63262.35,63452.0,63262.35,63406.0,134.63428,2026-07-07 11:59:59.999,8531464.8535229,24960,79.34361,5027373.8771143,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 12:00:00,63405.99,63872.0,63396.58,63814.0,271.9892,2026-07-07 12:14:59.999,17317868.2481118,61479,161.70935,10295346.0243577,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 12:15:00,63813.99,63814.0,63644.0,63702.99,142.9483,2026-07-07 12:29:59.999,9108566.4111486,37225,44.90124,2861069.6383543,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 12:30:00,63703.0,63707.22,63494.44,63612.01,95.68778,2026-07-07 12:44:59.999,6084297.934151,34057,41.03599,2608700.2570965,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 12:45:00,63612.0,63612.01,63454.47,63481.39,107.55971,2026-07-07 12:59:59.999,6830687.3641523,27720,27.61086,1753507.6835453,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 13:00:00,63481.39,63482.5,63272.72,63337.45,81.0599,2026-07-07 13:14:59.999,5136605.604481,33447,38.15025,2417214.133819,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 13:15:00,63337.45,63366.0,63084.17,63111.97,144.47039,2026-07-07 13:29:59.999,9129425.2569103,43560,76.50088,4835031.6324627,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 13:30:00,63111.98,63251.5,63000.0,63171.75,540.39084,2026-07-07 13:44:59.999,34103420.4370576,92980,274.19571,17313719.6311408,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 13:45:00,63171.75,63410.54,63010.01,63056.0,289.55748,2026-07-07 13:59:59.999,18303596.2825197,76181,123.59475,7814806.3940708,0,,,,,,,,0.0,,,,,10.0,SELL
2026-07-07 14:00:00,63056.0,63263.43,62875.99,62978.01,372.22081,2026-07-07 14:14:59.999,23468786.8053935,81164,130.14331,8207983.1233846,0,,,,35.11284261780352,,,,228.18499999999972,,,,,20.0,SELL
2026-07-07 14:15:00,62978.01,63150.32,62924.0,63144.0,217.28744,2026-07-07 14:29:59.999,13694504.3401034,65662,107.71435,6789234.47305,0,,,,43.90636243213755,,,,228.05178571428544,,,,,20.0,SELL
2026-07-07 14:30:00,63143.99,63239.26,62671.39,62937.99,471.38844,2026-07-07 14:44:59.999,29658803.4157105,94068,222.19259,13979407.7730715,0,,,,37.173122357909286,,,,252.3245153061224,,,,,20.0,SELL
2026-07-07 14:45:00,62938.0,63634.0,62938.0,63562.05,623.54604,2026-07-07 14:59:59.999,39459915.290637,84855,443.95704,28090723.8253465,0,,,,58.12343216672755,,,,284.0163356413995,,,,,40.0,WAIT
2026-07-07 15:00:00,63562.05,63624.0,63376.22,63516.01,312.99862,2026-07-07 15:14:59.999,19877199.1382034,62106,163.45253,10382293.5985147,0,,,,56.62328560684321,,,,281.42802595272804,,,,,40.0,WAIT
2026-07-07 15:15:00,63516.01,63800.0,63497.23,63752.01,253.22314,2026-07-07 15:29:59.999,16122284.2671736,57252,142.85671,9095710.8693716,0,,,,62.0327356740476,,,,282.9524526703901,,,,,40.0,WAIT
2026-07-07 15:30:00,63752.01,63992.0,63678.0,63840.0,1101.35858,2026-07-07 15:44:59.999,70252699.1552339,66869,679.02036,43306127.2727689,0,63385.75932423119,,,63.8432098325672,,,,285.1701346225051,63913.51151977882,63365.2735,62817.03548022117,275.369209,40.0,WAIT
2026-07-07 15:45:00,63840.0,64105.0,63840.0,63930.51,461.47535,2026-07-07 15:59:59.999,29533210.1536236,85565,220.95897,14140364.1801568,0,63437.64034097108,,,65.65732587556678,,,,283.7294107208976,63996.73384154738,63397.599,62798.46415845263,294.32638699999995,20.0,SELL
2026-07-07 16:00:00,63930.5,64043.64,63816.0,63870.01,261.63493,2026-07-07 16:14:59.999,16722310.4855686,59053,80.11659,5122036.7695026,0,63478.818403735735,,,63.368604979399336,,,,279.72302424083347,64055.27968949344,63433.264,62811.24831050656,301.179407,40.0,WAIT
2026-07-07 16:15:00,63870.01,64071.97,63810.0,64006.0,219.00533,2026-07-07 16:29:59.999,14008895.8866166,56696,121.98614,7803468.822133,0,63529.026174808525,,,66.21908096996472,,,,278.45495108077404,64132.43420257165,63474.6255,62816.81679742835,309.3544585,20.0,SELL
2026-07-07 16:30:00,64006.0,64088.45,63936.0,64053.89,117.44145,2026-07-07 16:44:59.999,7517404.2355687,33147,39.43818,2524753.8653827,0,63579.01320577914,,,67.18741874067419,,,,269.4545974321471,64210.29483537759,63514.202000000005,62818.10916462242,310.9939005,20.0,SELL
2026-07-07 16:45:00,64053.88,64243.75,63971.72,63983.27,227.05469,2026-07-07 16:59:59.999,14556358.7513528,44266,107.88528,6918792.8406631,0,63617.51385284779,,,64.26206977626342,,,,269.63855475842223,64266.167326922725,63543.06549999999,62819.96367307725,315.614921,40.0,WAIT
2026-07-07 17:00:00,63983.28,64133.18,63965.44,64014.96,114.50819,2026-07-07 17:14:59.999,7332968.3070664,35425,42.77188,2738656.7492809,0,63655.36586686229,,,64.99853983578444,189.33948899911047,,,262.36008656139194,64296.3013538102,63553.1135,62809.92564618981,307.7408705,65.0,WAIT
2026-07-07 17:15:00,64014.97,64160.0,63896.21,64153.48,102.26953,2026-07-07 17:29:59.999,6545422.7472809,32802,37.68128,2412269.0274075,0,63702.8053081135,,,68.09366065217965,204.77474026744312,,,262.4622232355783,64361.70044501566,63575.638,62789.57555498434,305.706932,44.99999999999999,WAIT
2026-07-07 17:30:00,64153.48,64232.0,64096.0,64231.99,111.16372,2026-07-07 17:44:59.999,7132829.9699401,26860,59.1715,3797348.0691033,0,63753.203850197926,,,69.72759837067335,220.7971765572438,,,253.42920729017985,64443.26440844656,63606.637,62770.00959155345,306.480729,44.99999999999999,WAIT
2026-07-07 17:45:00,64231.99,64232.0,64124.27,64186.0,385.24994,2026-07-07 17:59:59.999,24717305.5509213,30918,181.51046,11645208.5109085,0,63794.42253113146,,,67.54548184606699,227.16544229361895,,,243.0221210551672,64513.05955861568,63641.86750000001,62770.67544138434,320.3652405,44.99999999999999,WAIT
2026-07-07 18:00:00,64185.99,64188.0,63998.0,64021.85,359.84732,2026-07-07 18:14:59.999,23046369.1429024,31453,141.98343,9093268.104655,0,63816.082290071325,,,60.29276693277971,216.4714574170648,,,239.23482669408384,64550.52154931133,63676.0875,62801.65345068868,334.3046115,65.0,WAIT
2026-07-07 18:15:00,64021.85,64146.0,63970.58,63990.61,173.9007,2026-07-07 18:29:59.999,11138620.13043,25739,78.39761,5021192.362012,0,63832.7039767312,,,58.99448053939761,203.1339882697066,,,234.6766247873635,64564.44474473101,63720.01950000001,62875.59425526901,335.776127,65.0,WAIT
2026-07-07 18:30:00,63990.61,64086.0,63956.15,64086.0,62.98509,2026-07-07 18:44:59.999,4031694.1333117,23848,30.9699,1982471.5943459,0,63856.82740751871,,,61.70599886246629,197.9789456241197,,,227.1890087311231,64585.10000014646,63765.732,62946.36399985354,311.9058395,65.0,WAIT
