trades,wins,losses,win_rate,gross_profit,gross_loss,net_profit,profit_factor,profit_factor_score,max_drawdown,expectancy,time,symbol,min_score,take_profit_pct,stop_loss_pct,rsi_range,ema_filter,atr_filter,volume_filter
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:31:52.328075,SOLUSDT,60,0.05,-0.02,"(30, 70)",ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:32:07.411910,SOLUSDT,60,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:32:23.057511,SOLUSDT,60,0.05,-0.02,"(35, 70)",ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:32:36.473762,SOLUSDT,60,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:36:16.133946,SOLUSDT,70,0.05,-0.02,"(30, 70)",ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:36:31.487421,SOLUSDT,70,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:36:45.052043,SOLUSDT,70,0.05,-0.02,"(35, 70)",ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:36:59.797211,SOLUSDT,70,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:40:23.147505,SOLUSDT,80,0.05,-0.02,"(30, 70)",ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:40:38.773616,SOLUSDT,80,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:40:53.358492,SOLUSDT,80,0.05,-0.02,"(35, 70)",ema50_gt_ema200,False,True
147,43,104,29.25,5739.55,-6071.47,-331.92,0.9453,0.9453316244215997,-1421.36,-2.26,2026-07-09T12:41:06.673415,SOLUSDT,80,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:43:05.177885,XRPUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:43:19.037625,XRPUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:43:31.728230,XRPUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:43:45.226083,XRPUSDT,60,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:46:59.660114,XRPUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:47:13.833209,XRPUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:47:29.087675,XRPUSDT,70,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:47:45.782165,XRPUSDT,70,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:51:14.392802,XRPUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:51:26.086949,XRPUSDT,80,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:51:38.930835,XRPUSDT,80,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,True
149,49,100,32.89,5312.14,-5623.23,-311.09,0.9447,0.9446769827644818,-1127.5,-2.09,2026-07-09T12:51:52.172585,XRPUSDT,80,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
123,36,87,29.27,4794.92,-5097.2,-302.29,0.9407,0.940695785785179,-1101.73,-2.46,2026-07-09T12:31:58.875004,SOLUSDT,60,0.05,-0.02,"(30, 70)",ema50_gt_ema200,True,True
123,36,87,29.27,4794.92,-5097.2,-302.29,0.9407,0.940695785785179,-1101.73,-2.46,2026-07-09T12:32:16.004868,SOLUSDT,60,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
123,36,87,29.27,4794.92,-5097.2,-302.29,0.9407,0.940695785785179,-1101.73,-2.46,2026-07-09T12:36:24.444247,SOLUSDT,70,0.05,-0.02,"(30, 70)",ema50_gt_ema200,True,True
123,36,87,29.27,4794.92,-5097.2,-302.29,0.9407,0.940695785785179,-1101.73,-2.46,2026-07-09T12:36:37.975985,SOLUSDT,70,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
123,36,87,29.27,4794.92,-5097.2,-302.29,0.9407,0.940695785785179,-1101.73,-2.46,2026-07-09T12:40:30.505262,SOLUSDT,80,0.05,-0.02,"(30, 70)",ema50_gt_ema200,True,True
123,36,87,29.27,4794.92,-5097.2,-302.29,0.9407,0.940695785785179,-1101.73,-2.46,2026-07-09T12:40:45.902066,SOLUSDT,80,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:45:48.387280,XRPUSDT,60,0.05,-0.015,"(30, 70)",ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:46:01.211210,XRPUSDT,60,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:46:14.529186,XRPUSDT,60,0.05,-0.015,"(35, 70)",ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:46:27.344101,XRPUSDT,60,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:49:59.728898,XRPUSDT,70,0.05,-0.015,"(30, 70)",ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:50:16.161616,XRPUSDT,70,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:50:30.194133,XRPUSDT,70,0.05,-0.015,"(35, 70)",ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:50:43.043399,XRPUSDT,70,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:53:58.705084,XRPUSDT,80,0.05,-0.015,"(30, 70)",ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:54:14.139482,XRPUSDT,80,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:54:28.520082,XRPUSDT,80,0.05,-0.015,"(35, 70)",ema50_gt_ema200,True,True
132,30,102,22.73,5427.99,-5780.45,-352.46,0.939,0.9390257259068081,-1063.79,-2.67,2026-07-09T12:54:45.629112,XRPUSDT,80,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
123,36,87,29.27,4795.94,-5112.98,-317.04,0.938,0.9379928230099746,-1116.49,-2.58,2026-07-09T12:32:30.078821,SOLUSDT,60,0.05,-0.02,"(35, 70)",ema50_gt_ema200,True,True
123,36,87,29.27,4795.94,-5112.98,-317.04,0.938,0.9379928230099746,-1116.49,-2.58,2026-07-09T12:32:43.203895,SOLUSDT,60,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
123,36,87,29.27,4795.94,-5112.98,-317.04,0.938,0.9379928230099746,-1116.49,-2.58,2026-07-09T12:36:52.708970,SOLUSDT,70,0.05,-0.02,"(35, 70)",ema50_gt_ema200,True,True
123,36,87,29.27,4795.94,-5112.98,-317.04,0.938,0.9379928230099746,-1116.49,-2.58,2026-07-09T12:37:06.489265,SOLUSDT,70,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
123,36,87,29.27,4795.94,-5112.98,-317.04,0.938,0.9379928230099746,-1116.49,-2.58,2026-07-09T12:40:59.763331,SOLUSDT,80,0.05,-0.02,"(35, 70)",ema50_gt_ema200,True,True
123,36,87,29.27,4795.94,-5112.98,-317.04,0.938,0.9379928230099746,-1116.49,-2.58,2026-07-09T12:41:13.342040,SOLUSDT,80,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
114,32,82,28.07,4278.27,-4567.43,-289.15,0.9367,0.9366923542191002,-973.86,-2.54,2026-07-09T12:44:04.208788,XRPUSDT,60,0.05,-0.02,None,ema50_gt_ema200,True,True
114,32,82,28.07,4278.27,-4567.43,-289.15,0.9367,0.9366923542191002,-973.86,-2.54,2026-07-09T12:44:16.670422,XRPUSDT,60,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,True,True
114,32,82,28.07,4278.27,-4567.43,-289.15,0.9367,0.9366923542191002,-973.86,-2.54,2026-07-09T12:48:07.550550,XRPUSDT,70,0.05,-0.02,None,ema50_gt_ema200,True,True
114,32,82,28.07,4278.27,-4567.43,-289.15,0.9367,0.9366923542191002,-973.86,-2.54,2026-07-09T12:48:20.691696,XRPUSDT,70,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,True,True
114,32,82,28.07,4278.27,-4567.43,-289.15,0.9367,0.9366923542191002,-973.86,-2.54,2026-07-09T12:52:12.183692,XRPUSDT,80,0.05,-0.02,None,ema50_gt_ema200,True,True
114,32,82,28.07,4278.27,-4567.43,-289.15,0.9367,0.9366923542191002,-973.86,-2.54,2026-07-09T12:52:24.892217,XRPUSDT,80,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,True,True
155,50,105,32.26,5458.83,-5850.22,-391.39,0.9331,0.9330979382696225,-1082.01,-2.53,2026-07-09T12:42:39.358080,XRPUSDT,60,0.04,-0.02,None,ema50_gt_ema200,False,True
155,50,105,32.26,5458.83,-5850.22,-391.39,0.9331,0.9330979382696225,-1082.01,-2.53,2026-07-09T12:42:51.179114,XRPUSDT,60,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
155,50,105,32.26,5458.83,-5850.22,-391.39,0.9331,0.9330979382696225,-1082.01,-2.53,2026-07-09T12:46:33.652568,XRPUSDT,70,0.04,-0.02,None,ema50_gt_ema200,False,True
155,50,105,32.26,5458.83,-5850.22,-391.39,0.9331,0.9330979382696225,-1082.01,-2.53,2026-07-09T12:46:46.704097,XRPUSDT,70,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
155,50,105,32.26,5458.83,-5850.22,-391.39,0.9331,0.9330979382696225,-1082.01,-2.53,2026-07-09T12:50:49.880990,XRPUSDT,80,0.04,-0.02,None,ema50_gt_ema200,False,True
155,50,105,32.26,5458.83,-5850.22,-391.39,0.9331,0.9330979382696225,-1082.01,-2.53,2026-07-09T12:51:02.210419,XRPUSDT,80,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
199,65,134,32.66,7101.31,-7617.17,-515.86,0.9323,0.9322761785044982,-1863.68,-2.59,2026-07-09T12:30:05.446592,SOLUSDT,60,0.04,-0.02,None,ema50_gt_ema200,False,False
199,65,134,32.66,7101.31,-7617.17,-515.86,0.9323,0.9322761785044982,-1863.68,-2.59,2026-07-09T12:30:17.349086,SOLUSDT,60,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
199,65,134,32.66,7101.31,-7617.17,-515.86,0.9323,0.9322761785044982,-1863.68,-2.59,2026-07-09T12:34:15.827127,SOLUSDT,70,0.04,-0.02,None,ema50_gt_ema200,False,False
199,65,134,32.66,7101.31,-7617.17,-515.86,0.9323,0.9322761785044982,-1863.68,-2.59,2026-07-09T12:34:27.989847,SOLUSDT,70,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
199,65,134,32.66,7101.31,-7617.17,-515.86,0.9323,0.9322761785044982,-1863.68,-2.59,2026-07-09T12:38:31.046164,SOLUSDT,80,0.04,-0.02,None,ema50_gt_ema200,False,False
199,65,134,32.66,7101.31,-7617.17,-515.86,0.9323,0.9322761785044982,-1863.68,-2.59,2026-07-09T12:38:45.667289,SOLUSDT,80,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:20:50.372959,ETHUSDT,60,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:21:03.769425,ETHUSDT,60,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:21:16.934729,ETHUSDT,60,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:21:29.744935,ETHUSDT,60,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:24:55.707831,ETHUSDT,70,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:25:14.487532,ETHUSDT,70,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:25:31.116925,ETHUSDT,70,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:25:44.955689,ETHUSDT,70,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:29:15.895410,ETHUSDT,80,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:29:27.532531,ETHUSDT,80,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:29:39.062831,ETHUSDT,80,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,False
162,37,125,22.84,6891.3,-7506.05,-614.76,0.9181,0.9180981732241019,-1761.81,-3.79,2026-07-09T12:29:50.607283,ETHUSDT,80,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:30:29.005682,SOLUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:30:43.238201,SOLUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:30:56.629886,SOLUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:31:09.200761,SOLUSDT,60,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:34:41.477751,SOLUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:34:55.428055,SOLUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:35:10.610917,SOLUSDT,70,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:35:25.699088,SOLUSDT,70,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:38:58.529369,SOLUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:39:12.009609,SOLUSDT,80,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:39:26.631420,SOLUSDT,80,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
185,60,125,32.43,6514.47,-7102.72,-588.25,0.9172,0.9171791837350037,-1648.49,-3.18,2026-07-09T12:39:41.336861,SOLUSDT,80,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
140,46,94,32.86,4999.25,-5465.51,-466.26,0.9147,0.9146905336852618,-1145.99,-3.33,2026-07-09T12:30:40.053438,SOLUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,True,True
140,46,94,32.86,4999.25,-5465.51,-466.26,0.9147,0.9146905336852618,-1145.99,-3.33,2026-07-09T12:30:53.450345,SOLUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
140,46,94,32.86,4999.25,-5465.51,-466.26,0.9147,0.9146905336852618,-1145.99,-3.33,2026-07-09T12:34:52.335182,SOLUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,True,True
140,46,94,32.86,4999.25,-5465.51,-466.26,0.9147,0.9146905336852618,-1145.99,-3.33,2026-07-09T12:35:06.645206,SOLUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
140,46,94,32.86,4999.25,-5465.51,-466.26,0.9147,0.9146905336852618,-1145.99,-3.33,2026-07-09T12:39:08.132928,SOLUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,True,True
140,46,94,32.86,4999.25,-5465.51,-466.26,0.9147,0.9146905336852618,-1145.99,-3.33,2026-07-09T12:39:22.790662,SOLUSDT,80,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:43:01.742844,XRPUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:43:15.294918,XRPUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:43:28.499902,XRPUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:43:41.930727,XRPUSDT,60,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:46:56.491358,XRPUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:47:09.914024,XRPUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:47:25.077175,XRPUSDT,70,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:47:41.965807,XRPUSDT,70,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:51:11.535511,XRPUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:51:23.165336,XRPUSDT,80,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:51:35.451596,XRPUSDT,80,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
160,51,109,31.87,5552.16,-6079.73,-527.58,0.9132,0.9132236027416138,-1368.23,-3.3,2026-07-09T12:51:48.935325,XRPUSDT,80,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:09:16.935733,BTCUSDT,60,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:09:28.376067,BTCUSDT,60,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:09:39.795876,BTCUSDT,60,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:09:51.366181,BTCUSDT,60,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:12:44.565757,BTCUSDT,70,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:12:55.954090,BTCUSDT,70,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:13:08.103107,BTCUSDT,70,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:13:23.494888,BTCUSDT,70,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:16:38.427098,BTCUSDT,80,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:16:49.681995,BTCUSDT,80,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:17:01.751087,BTCUSDT,80,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,True
83,19,64,22.89,3360.36,-3684.93,-324.57,0.9119,0.9119194682728926,-700.61,-3.91,2026-07-09T12:17:13.798540,BTCUSDT,80,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
140,46,94,32.86,4974.89,-5465.51,-490.62,0.9102,0.9102335264109124,-1170.35,-3.5,2026-07-09T12:31:06.138370,SOLUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,True,True
