open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-01-25 08:00:00,1.8948,1.8997,1.8946,1.8975,224826.5,2026-01-25 08:14:59.999,426730.24754,2482,119147.3,226130.73014,0,1.9001142338373216,1.9058536287783263,1.9163375828404217,41.73691305373856,-0.0031240526188278,-0.0033509166396622,0.0002268640208344,0.0032026184574929,1.903991434983398,1.899435,1.894878565016602,277581.47999999963,20.0,SELL
2026-01-25 08:15:00,1.8974,1.8986,1.8952,1.8972,300770.1,2026-01-25 08:29:59.999,570517.55464,2238,150196.9,284905.51221,0,1.899836687757577,1.9055142707870196,1.9161471591305668,41.248892489388304,-0.002984183319761,-0.003277569975682,0.000293386655921,0.0032167171391005,1.903467308604419,1.89914,1.8948126913955807,271828.73999999964,20.0,SELL
2026-01-25 08:30:00,1.8973,1.8975,1.8905,1.894,560362.5,2026-01-25 08:44:59.999,1061161.3442,6923,174860.1,331170.71217,0,1.8992808127330456,1.905062730756156,1.915926789387974,36.3645171435741,-0.0030958619792413,-0.0032412283763939,0.0001453663971525,0.0034869516291647,1.9037065419547068,1.89885,1.893993458045293,258220.01999999964,20.0,SELL
2026-01-25 08:45:00,1.894,1.8941,1.8898,1.8907,1105125.5,2026-01-25 08:59:59.999,2089863.97408,6979,330727.2,625447.40728,0,1.898463592472756,1.904499486412777,1.915675776558243,32.13815830026428,-0.0034113268893272,-0.0032752480789805,-0.0001360788103466,0.0035450265127958,1.904294520162247,1.898355,1.892415479837753,302071.67999999964,20.0,SELL
2026-01-25 09:00:00,1.8908,1.8918,1.8869,1.8892,577371.4,2026-01-25 09:14:59.999,1090759.08716,5553,312778.6,590951.78652,0,1.8975813455705888,1.9038995065534527,1.9154123359954744,30.408178803332888,-0.0037392686064676,-0.0033680521844779,-0.0003712164219896,0.0036418103333104,1.904862524301878,1.897795,1.8907274756981216,321101.2849999996,20.0,SELL
2026-01-25 09:15:00,1.8892,1.8925,1.8888,1.8918,782160.5,2026-01-25 09:29:59.999,1478713.65145,3272,591252.2,1117808.56843,0,1.8970307412305325,1.9034250161003765,1.915177387378604,36.76239724753195,-0.003746182845179,-0.0034436783166181,-0.0003025045285608,0.0036459667380739,1.9045702937918376,1.897295,1.8900197062081627,346966.5549999996,20.0,SELL
2026-01-25 09:30:00,1.8919,1.8974,1.8918,1.8968,765226.1,2026-01-25 09:44:59.999,1449733.75349,4176,503557.1,953850.74482,0,1.897008765875244,1.9031652115474205,1.9149945278026976,46.81881466404022,-0.003310048042515,-0.0034169522617975,0.0001069042192825,0.0037855405424972,1.9038183349439617,1.896995,1.8901716650560376,374966.3149999996,40.0,WAIT
2026-01-25 09:45:00,1.8968,1.8973,1.893,1.8936,297690.8,2026-01-25 09:59:59.999,564170.64056,3039,170816.2,323750.26869,0,1.896684121506173,1.902790105212228,1.914781646929039,42.19410637391008,-0.0031858962963533,-0.0033707410687087,0.0001848447723553,0.0038222876466046,1.903285597333379,1.89661,1.8899344026666205,384666.0249999996,20.0,SELL
2026-01-25 10:00:00,1.8936,1.8981,1.8933,1.8976,349802.8,2026-01-25 10:14:59.999,663049.41623,3087,212679.0,403119.35593,0,1.8967713480293944,1.9025865716744927,1.9146106852680536,48.97851118684928,-0.0027332315801715,-0.0032432391710012,0.0005100075908297,0.0038921242432757,1.9026153995660824,1.89639,1.890164600433917,393496.8599999997,40.0,WAIT
2026-01-25 10:15:00,1.8977,1.9109,1.8976,1.9095,946589.1,2026-01-25 10:29:59.999,1802964.71438,7056,471052.5,896753.96462,0,1.897983600598024,1.902857686510788,1.9145598326783215,62.92097657316429,-0.0013981440494859,-0.0028742201466982,0.0014760760972123,0.004564115368756,1.9051962821303907,1.89686,1.8885237178696097,432691.88999999966,40.0,WAIT
