open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-07-08 16:00:00,76.76,77.0,76.76,76.97,19382.204,2026-07-08 16:14:59.999,1490642.4799,7172,12591.057,968364.59382,0,77.05464131862668,77.735431207348,,44.94023070857234,-0.2639537913630079,-0.2727744046183801,0.0088206132553722,0.3671587821928545,77.74650153139223,77.0935,76.44049846860779,27934.7521,20.0,SELL
2026-07-08 16:15:00,76.98,77.18,76.87,77.04,13109.443,2026-07-08 16:29:59.999,1009374.27095,7344,7917.502,609657.51758,0,77.0532469073289,77.70815939529514,,46.60930585669574,-0.2341306227161794,-0.2650456482379399,0.0309150255217605,0.3630760120362222,77.74015228108128,77.0875,76.43484771891873,27857.8331,40.0,WAIT
2026-07-08 16:30:00,77.03,77.33,76.84,77.29,26471.382,2026-07-08 16:44:59.999,2040656.86525,9276,15052.534,1160534.36601,0,77.07579482091663,77.69176098763651,,52.18423398739755,-0.1881537171072267,-0.2496672620117973,0.0615135449045706,0.3721420111764916,77.69955919719702,77.0745,76.44944080280298,27969.1319,40.0,WAIT
2026-07-08 16:45:00,77.28,77.36,77.21,77.29,16719.944,2026-07-08 16:59:59.999,1292140.91206,5420,9860.493,762079.67671,0,77.09619531416267,77.67600565478803,,52.18423398739755,-0.1499877230590982,-0.2297313542212575,0.0797436311621592,0.3562747246638855,77.65439362989554,77.061,76.46760637010448,27871.22285,40.0,WAIT
2026-07-08 17:00:00,77.29,77.32,77.1,77.1,25816.541,2026-07-08 17:14:59.999,1993918.08509,5855,10298.757,795284.70761,0,77.0965576651948,77.65341719773753,,47.78619462113453,-0.1335330243255725,-0.2104916882421205,0.0769586639165479,0.3465408157593221,77.59319576483895,77.0395,76.48580423516105,28200.66345,40.0,WAIT
2026-07-08 17:15:00,77.09,77.61,77.09,77.6,19973.631,2026-07-08 17:29:59.999,1545166.44051,8706,14544.004,1125029.68447,0,77.14450455422386,77.65132240566939,,57.85292293100589,-0.0792333825904734,-0.1842400271117911,0.1050066445213177,0.3589307574907988,77.61413682568362,77.04400000000001,76.4738631743164,28709.63985,40.0,WAIT
2026-07-08 17:30:00,77.6,77.68,77.37,77.41,20368.703,2026-07-08 17:44:59.999,1580106.57122,6629,12795.377,992715.63039,0,77.16978983477397,77.64185878191765,,53.62218803362623,-0.0509446788653349,-0.1575809574624999,0.1066362785971649,0.3554357033843133,77.6286129200428,77.0485,76.46838707995721,29062.05825,40.0,WAIT
2026-07-08 17:45:00,77.41,77.42,77.04,77.13,11014.22,2026-07-08 17:59:59.999,850375.95109,5162,4899.721,378275.18311,0,77.16600032670024,77.62178588850912,,48.04600635617881,-0.0505367807460572,-0.1361721221192113,0.0856353413731541,0.3571902959997192,77.63461186530701,77.0535,76.47238813469299,28369.2749,40.0,WAIT
2026-07-08 18:00:00,77.13,77.36,77.09,77.3,11471.402,2026-07-08 18:14:59.999,886388.97755,5637,6978.192,539180.70856,0,77.17876220034785,77.60916683405779,,51.35364646025065,-0.0360800311569136,-0.1161537039267518,0.0800736727698382,0.3509624177140247,77.65972653209863,77.0725,76.48527346790138,24987.3652,40.0,WAIT
2026-07-08 18:15:00,77.31,77.32,77.09,77.12,7962.595,2026-07-08 18:29:59.999,614842.10573,4131,4476.626,345651.63846,0,77.17316580031472,77.58998382095749,,47.87794041630733,-0.0387013238587883,-0.1006632279131591,0.0619619040543708,0.342322245020165,77.66449459807382,77.086,76.50750540192618,23764.94815,40.0,WAIT
