symbol,open_time,balance,equity,drawdown
XRPUSDT,2025-11-29T14:30:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T14:45:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T15:00:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T15:15:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T15:30:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T15:45:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T16:00:00+00:00,4724.97614911,4724.97614911,-670.05018418
XRPUSDT,2025-11-29T16:15:00+00:00,4724.97614911,4718.8652949,-676.16103839
XRPUSDT,2025-11-29T16:30:00+00:00,4724.97614911,4726.81524391,-668.21108939
XRPUSDT,2025-11-29T16:45:00+00:00,4724.97614911,4743.06079188,-651.96554141
XRPUSDT,2025-11-29T17:00:00+00:00,4724.97614911,4738.56734244,-656.45899085
XRPUSDT,2025-11-29T17:15:00+00:00,4724.97614911,4727.50654382,-667.51978947
XRPUSDT,2025-11-29T17:30:00+00:00,4724.97614911,4708.15014624,-686.87618705
XRPUSDT,2025-11-29T17:45:00+00:00,4724.97614911,4680.15249974,-714.87383355
XRPUSDT,2025-11-29T18:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T18:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T18:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T18:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T19:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T19:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T19:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T19:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T20:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T20:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T20:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T20:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T21:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T21:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T21:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T21:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T22:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T22:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T22:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T22:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T23:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T23:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T23:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-29T23:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T00:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T00:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T00:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T00:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T01:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T01:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T01:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T01:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T02:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T02:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T02:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T02:45:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T03:00:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T03:15:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T03:30:00+00:00,4667.83407124,4667.83407124,-727.19226206
XRPUSDT,2025-11-30T03:45:00+00:00,4667.83407124,4660.27952435,-734.74680894
XRPUSDT,2025-11-30T04:00:00+00:00,4667.83407124,4656.85624178,-738.17009152
XRPUSDT,2025-11-30T04:15:00+00:00,4667.83407124,4629.46998118,-765.55635212
XRPUSDT,2025-11-30T04:30:00+00:00,4667.83407124,4627.33042957,-767.69590372
XRPUSDT,2025-11-30T04:45:00+00:00,4667.83407124,4630.32580182,-764.70053147
XRPUSDT,2025-11-30T05:00:00+00:00,4667.83407124,4620.91177474,-774.11455855
XRPUSDT,2025-11-30T05:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T05:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T05:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T06:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T06:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T06:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T06:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T07:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T07:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T07:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T07:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T08:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T08:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T08:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T08:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T09:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T09:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T09:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T09:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T10:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T10:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T10:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T10:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T11:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T11:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T11:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T11:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T12:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T12:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T12:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T12:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T13:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T13:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T13:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T13:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T14:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T14:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T14:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T14:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T15:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T15:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T15:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T15:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T16:00:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T16:15:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T16:30:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T16:45:00+00:00,4608.91696334,4608.91696334,-786.10936996
XRPUSDT,2025-11-30T17:00:00+00:00,4608.91696334,4601.61963057,-793.40670272
XRPUSDT,2025-11-30T17:15:00+00:00,4608.91696334,4599.96040088,-795.06593241
XRPUSDT,2025-11-30T17:30:00+00:00,4608.91696334,4626.09326843,-768.93306486
XRPUSDT,2025-11-30T17:45:00+00:00,4608.91696334,4614.06385321,-780.96248008
XRPUSDT,2025-11-30T18:00:00+00:00,4608.91696334,4599.13078604,-795.89554725
XRPUSDT,2025-11-30T18:15:00+00:00,4608.91696334,4611.16020126,-783.86613203
XRPUSDT,2025-11-30T18:30:00+00:00,4608.91696334,4613.64904579,-781.3772875
XRPUSDT,2025-11-30T18:45:00+00:00,4608.91696334,4621.94519422,-773.08113907
XRPUSDT,2025-11-30T19:00:00+00:00,4608.91696334,4616.96750516,-778.05882813
XRPUSDT,2025-11-30T19:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T19:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T19:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T20:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T20:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T20:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T20:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T21:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T21:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T21:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T21:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T22:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T22:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T22:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T22:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T23:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T23:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T23:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-11-30T23:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T00:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T00:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T00:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T00:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T01:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T01:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T01:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T01:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T02:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T02:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T02:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T02:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T03:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T03:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T03:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T03:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T04:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T04:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T04:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T04:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T05:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T05:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T05:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T05:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T06:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T06:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T06:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T06:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T07:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T07:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T07:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T07:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T08:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T08:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T08:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T08:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T09:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T09:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T09:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T09:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T10:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T10:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T10:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T10:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T11:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T11:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T11:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T11:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T12:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T12:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T12:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T12:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T13:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T13:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T13:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T13:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T14:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T14:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T14:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T14:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T15:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T15:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T15:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T15:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T16:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T16:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T16:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T16:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T17:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T17:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T17:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T17:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T18:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T18:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T18:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T18:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T19:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T19:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T19:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T19:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T20:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T20:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T20:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T20:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T21:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T21:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T21:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T21:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T22:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T22:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T22:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T22:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T23:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T23:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T23:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-01T23:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T00:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T00:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T00:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T00:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T01:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T01:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T01:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T01:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T02:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T02:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T02:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T02:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T03:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T03:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T03:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T03:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T04:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T04:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T04:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T04:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T05:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T05:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T05:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T05:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T06:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T06:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T06:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T06:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T07:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T07:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T07:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T07:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T08:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T08:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T08:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T08:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T09:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T09:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T09:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T09:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T10:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T10:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T10:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T10:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T11:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T11:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T11:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T11:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T12:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T12:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T12:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T12:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T13:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T13:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T13:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T13:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T14:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T14:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T14:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T14:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T15:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T15:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T15:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T15:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T16:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T16:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T16:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T16:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T17:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T17:15:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T17:30:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T17:45:00+00:00,4599.29874144,4599.29874144,-795.72759185
XRPUSDT,2025-12-02T18:00:00+00:00,4599.29874144,4599.29874144,-795.72759185
